SEER_Draw	Stage	Sex	Lower	Upper	Index	alive_start	died	lost	css_i	css_c
Gallbladder	IV	Male	40	44	53	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	54	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	55	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	56	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	57	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	58	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	59	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	60	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	61	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	62	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	63	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	64	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	65	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	66	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	67	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	68	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	69	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	70	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	71	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	72	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	73	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	74	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	75	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	76	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	77	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	78	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	79	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	80	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	81	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	82	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	83	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	84	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	85	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	86	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	87	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	88	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	89	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	90	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	91	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	92	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	93	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	94	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	95	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	96	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	97	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	98	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	99	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	100	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	101	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	102	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	103	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	104	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	105	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	106	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	107	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	108	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	109	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	110	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	111	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	112	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	113	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	114	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	115	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	116	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	117	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	118	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	119	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	120	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	121	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	122	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	123	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	124	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	125	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	126	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	127	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	128	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	129	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	130	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	131	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	132	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	133	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	134	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	135	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	136	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	137	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	138	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	139	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	140	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	141	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	142	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	143	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	144	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	145	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	146	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	147	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	148	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	149	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	150	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	151	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	152	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	153	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	154	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	155	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	156	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	157	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	158	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	159	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	160	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	161	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	162	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	163	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	164	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	165	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	166	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	167	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	168	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	169	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	170	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	171	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	172	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	173	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	174	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	175	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	176	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	177	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	178	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	40	44	179	0	0	0	1	0.04529883229260745
Gallbladder	IV	Male	45	49	1	144	13	2	0.9097222222222222	0.9097222222222222
Gallbladder	IV	Male	45	49	2	129	18	2	0.8604651162790697	0.7827842377260982
Gallbladder	IV	Male	45	49	3	109	20	3	0.8165137614678899	0.6391541023635113
Gallbladder	IV	Male	45	49	4	86	15	0	0.8255813953488372	0.5276737356722012
Gallbladder	IV	Male	45	49	5	71	12	0	0.8309859154929577	0.43848944231915316
Gallbladder	IV	Male	45	49	6	59	8	0	0.864406779661017	0.3790332467504544
Gallbladder	IV	Male	45	49	7	51	10	0	0.803921568627451	0.30471300228958104
Gallbladder	IV	Male	45	49	8	41	0	0	1	0.30471300228958104
Gallbladder	IV	Male	45	49	9	41	5	0	0.8780487804878049	0.2675528800591443
Gallbladder	IV	Male	45	49	10	36	4	0	0.8888888888888888	0.23782478227479492
Gallbladder	IV	Male	45	49	11	32	2	0	0.9375	0.22296073338262024
Gallbladder	IV	Male	45	49	12	30	3	0	0.9	0.20066466004435823
Gallbladder	IV	Male	45	49	13	27	1	0	0.962962962962963	0.1932326355982709
Gallbladder	IV	Male	45	49	14	26	3	0	0.8846153846153846	0.17093656226000886
Gallbladder	IV	Male	45	49	15	23	1	0	0.9565217391304348	0.16350453781392152
Gallbladder	IV	Male	45	49	16	22	3	0	0.8636363636363636	0.1412084644756595
Gallbladder	IV	Male	45	49	17	19	1	0	0.9473684210526316	0.13377644002957217
Gallbladder	IV	Male	45	49	18	18	4	0	0.7777777777777778	0.1040483422452228
Gallbladder	IV	Male	45	49	19	14	2	0	0.8571428571428572	0.08918429335304812
Gallbladder	IV	Male	45	49	20	12	2	0	0.8333333333333334	0.07432024446087343
Gallbladder	IV	Male	45	49	21	10	0	0	1	0.07432024446087343
Gallbladder	IV	Male	45	49	22	10	0	0	1	0.07432024446087343
Gallbladder	IV	Male	45	49	23	10	1	0	0.9	0.06688822001478609
Gallbladder	IV	Male	45	49	24	9	0	0	1	0.06688822001478609
Gallbladder	IV	Male	45	49	25	9	0	0	1	0.06688822001478609
Gallbladder	IV	Male	45	49	26	9	0	1	1	0.06688822001478609
Gallbladder	IV	Male	45	49	27	8	0	0	1	0.06688822001478609
Gallbladder	IV	Male	45	49	28	8	2	1	0.75	0.05016616501108957
Gallbladder	IV	Male	45	49	29	5	0	0	1	0.05016616501108957
Gallbladder	IV	Male	45	49	30	5	0	0	1	0.05016616501108957
Gallbladder	IV	Male	45	49	31	5	0	0	1	0.05016616501108957
Gallbladder	IV	Male	45	49	32	5	1	0	0.8	0.040132932008871657
Gallbladder	IV	Male	45	49	33	4	0	0	1	0.040132932008871657
Gallbladder	IV	Male	45	49	34	4	0	0	1	0.040132932008871657
Gallbladder	IV	Male	45	49	35	4	0	0	1	0.040132932008871657
Gallbladder	IV	Male	45	49	36	4	0	0	1	0.040132932008871657
Gallbladder	IV	Male	45	49	37	4	0	0	1	0.040132932008871657
Gallbladder	IV	Male	45	49	38	4	0	0	1	0.040132932008871657
Gallbladder	IV	Male	45	49	39	4	0	0	1	0.040132932008871657
Gallbladder	IV	Male	45	49	40	4	1	0	0.75	0.030099699006653744
Gallbladder	IV	Male	45	49	41	3	0	0	1	0.030099699006653744
Gallbladder	IV	Male	45	49	42	3	0	0	1	0.030099699006653744
Gallbladder	IV	Male	45	49	43	3	0	0	1	0.030099699006653744
Gallbladder	IV	Male	45	49	44	3	0	0	1	0.030099699006653744
Gallbladder	IV	Male	45	49	45	3	0	0	1	0.030099699006653744
Gallbladder	IV	Male	45	49	46	3	0	0	1	0.030099699006653744
Gallbladder	IV	Male	45	49	47	3	0	0	1	0.030099699006653744
Gallbladder	IV	Male	45	49	48	3	0	0	1	0.030099699006653744
Gallbladder	IV	Male	45	49	49	3	0	0	1	0.030099699006653744
Gallbladder	IV	Male	45	49	50	3	0	0	1	0.030099699006653744
Gallbladder	IV	Male	45	49	51	3	1	0	0.6666666666666667	0.020066466004435832
Gallbladder	IV	Male	45	49	52	2	1	0	0.5	0.010033233002217916
Gallbladder	IV	Male	45	49	53	1	0	0	1	0.010033233002217916
Gallbladder	IV	Male	45	49	54	1	0	0	1	0.010033233002217916
Gallbladder	IV	Male	45	49	55	1	0	0	1	0.010033233002217916
Gallbladder	IV	Male	45	49	56	1	1	0	0	0
Gallbladder	IV	Male	45	49	57	0	0	0	1	0
Gallbladder	IV	Male	45	49	58	0	0	0	1	0
Gallbladder	IV	Male	45	49	59	0	0	0	1	0
Gallbladder	IV	Male	45	49	60	0	0	0	1	0
Gallbladder	IV	Male	45	49	61	0	0	0	1	0
Gallbladder	IV	Male	45	49	62	0	0	0	1	0
Gallbladder	IV	Male	45	49	63	0	0	0	1	0
Gallbladder	IV	Male	45	49	64	0	0	0	1	0
Gallbladder	IV	Male	45	49	65	0	0	0	1	0
Gallbladder	IV	Male	45	49	66	0	0	0	1	0
Gallbladder	IV	Male	45	49	67	0	0	0	1	0
Gallbladder	IV	Male	45	49	68	0	0	0	1	0
Gallbladder	IV	Male	45	49	69	0	0	0	1	0
Gallbladder	IV	Male	45	49	70	0	0	0	1	0
Gallbladder	IV	Male	45	49	71	0	0	0	1	0
Gallbladder	IV	Male	45	49	72	0	0	0	1	0
Gallbladder	IV	Male	45	49	73	0	0	0	1	0
Gallbladder	IV	Male	45	49	74	0	0	0	1	0
Gallbladder	IV	Male	45	49	75	0	0	0	1	0
Gallbladder	IV	Male	45	49	76	0	0	0	1	0
Gallbladder	IV	Male	45	49	77	0	0	0	1	0
Gallbladder	IV	Male	45	49	78	0	0	0	1	0
Gallbladder	IV	Male	45	49	79	0	0	0	1	0
Gallbladder	IV	Male	45	49	80	0	0	0	1	0
Gallbladder	IV	Male	45	49	81	0	0	0	1	0
Gallbladder	IV	Male	45	49	82	0	0	0	1	0
Gallbladder	IV	Male	45	49	83	0	0	0	1	0
Gallbladder	IV	Male	45	49	84	0	0	0	1	0
Gallbladder	IV	Male	45	49	85	0	0	0	1	0
Gallbladder	IV	Male	45	49	86	0	0	0	1	0
Gallbladder	IV	Male	45	49	87	0	0	0	1	0
Gallbladder	IV	Male	45	49	88	0	0	0	1	0
Gallbladder	IV	Male	45	49	89	0	0	0	1	0
Gallbladder	IV	Male	45	49	90	0	0	0	1	0
Gallbladder	IV	Male	45	49	91	0	0	0	1	0
Gallbladder	IV	Male	45	49	92	0	0	0	1	0
Gallbladder	IV	Male	45	49	93	0	0	0	1	0
Gallbladder	IV	Male	45	49	94	0	0	0	1	0
Gallbladder	IV	Male	45	49	95	0	0	0	1	0
Gallbladder	IV	Male	45	49	96	0	0	0	1	0
Gallbladder	IV	Male	45	49	97	0	0	0	1	0
Gallbladder	IV	Male	45	49	98	0	0	0	1	0
Gallbladder	IV	Male	45	49	99	0	0	0	1	0
Gallbladder	IV	Male	45	49	100	0	0	0	1	0
Gallbladder	IV	Male	45	49	101	0	0	0	1	0
Gallbladder	IV	Male	45	49	102	0	0	0	1	0
Gallbladder	IV	Male	45	49	103	0	0	0	1	0
Gallbladder	IV	Male	45	49	104	0	0	0	1	0
Gallbladder	IV	Male	45	49	105	0	0	0	1	0
Gallbladder	IV	Male	45	49	106	0	0	0	1	0
Gallbladder	IV	Male	45	49	107	0	0	0	1	0
Gallbladder	IV	Male	45	49	108	0	0	0	1	0
Gallbladder	IV	Male	45	49	109	0	0	0	1	0
Gallbladder	IV	Male	45	49	110	0	0	0	1	0
Gallbladder	IV	Male	45	49	111	0	0	0	1	0
Gallbladder	IV	Male	45	49	112	0	0	0	1	0
Gallbladder	IV	Male	45	49	113	0	0	0	1	0
Gallbladder	IV	Male	45	49	114	0	0	0	1	0
Gallbladder	IV	Male	45	49	115	0	0	0	1	0
Gallbladder	IV	Male	45	49	116	0	0	0	1	0
Gallbladder	IV	Male	45	49	117	0	0	0	1	0
Gallbladder	IV	Male	45	49	118	0	0	0	1	0
Gallbladder	IV	Male	45	49	119	0	0	0	1	0
Gallbladder	IV	Male	45	49	120	0	0	0	1	0
Gallbladder	IV	Male	45	49	121	0	0	0	1	0
Gallbladder	IV	Male	45	49	122	0	0	0	1	0
Gallbladder	IV	Male	45	49	123	0	0	0	1	0
Gallbladder	IV	Male	45	49	124	0	0	0	1	0
Gallbladder	IV	Male	45	49	125	0	0	0	1	0
Gallbladder	IV	Male	45	49	126	0	0	0	1	0
Gallbladder	IV	Male	45	49	127	0	0	0	1	0
Gallbladder	IV	Male	45	49	128	0	0	0	1	0
Gallbladder	IV	Male	45	49	129	0	0	0	1	0
Gallbladder	IV	Male	45	49	130	0	0	0	1	0
Gallbladder	IV	Male	45	49	131	0	0	0	1	0
Gallbladder	IV	Male	45	49	132	0	0	0	1	0
Gallbladder	IV	Male	45	49	133	0	0	0	1	0
Gallbladder	IV	Male	45	49	134	0	0	0	1	0
Gallbladder	IV	Male	45	49	135	0	0	0	1	0
Gallbladder	IV	Male	45	49	136	0	0	0	1	0
Gallbladder	IV	Male	45	49	137	0	0	0	1	0
Gallbladder	IV	Male	45	49	138	0	0	0	1	0
Gallbladder	IV	Male	45	49	139	0	0	0	1	0
Gallbladder	IV	Male	45	49	140	0	0	0	1	0
Gallbladder	IV	Male	45	49	141	0	0	0	1	0
Gallbladder	IV	Male	45	49	142	0	0	0	1	0
Gallbladder	IV	Male	45	49	143	0	0	0	1	0
Gallbladder	IV	Male	45	49	144	0	0	0	1	0
Gallbladder	IV	Male	45	49	145	0	0	0	1	0
Gallbladder	IV	Male	45	49	146	0	0	0	1	0
Gallbladder	IV	Male	45	49	147	0	0	0	1	0
Gallbladder	IV	Male	45	49	148	0	0	0	1	0
Gallbladder	IV	Male	45	49	149	0	0	0	1	0
Gallbladder	IV	Male	45	49	150	0	0	0	1	0
Gallbladder	IV	Male	45	49	151	0	0	0	1	0
Gallbladder	IV	Male	45	49	152	0	0	0	1	0
Gallbladder	IV	Male	45	49	153	0	0	0	1	0
Gallbladder	IV	Male	45	49	154	0	0	0	1	0
Gallbladder	IV	Male	45	49	155	0	0	0	1	0
Gallbladder	IV	Male	45	49	156	0	0	0	1	0
Gallbladder	IV	Male	45	49	157	0	0	0	1	0
Gallbladder	IV	Male	45	49	158	0	0	0	1	0
Gallbladder	IV	Male	45	49	159	0	0	0	1	0
Gallbladder	IV	Male	45	49	160	0	0	0	1	0
Gallbladder	IV	Male	45	49	161	0	0	0	1	0
Gallbladder	IV	Male	45	49	162	0	0	0	1	0
Gallbladder	IV	Male	45	49	163	0	0	0	1	0
Gallbladder	IV	Male	45	49	164	0	0	0	1	0
Gallbladder	IV	Male	45	49	165	0	0	0	1	0
Gallbladder	IV	Male	45	49	166	0	0	0	1	0
Gallbladder	IV	Male	45	49	167	0	0	0	1	0
Gallbladder	IV	Male	45	49	168	0	0	0	1	0
Gallbladder	IV	Male	45	49	169	0	0	0	1	0
Gallbladder	IV	Male	45	49	170	0	0	0	1	0
Gallbladder	IV	Male	45	49	171	0	0	0	1	0
Gallbladder	IV	Male	45	49	172	0	0	0	1	0
Gallbladder	IV	Male	45	49	173	0	0	0	1	0
Gallbladder	IV	Male	45	49	174	0	0	0	1	0
Gallbladder	IV	Male	45	49	175	0	0	0	1	0
Gallbladder	IV	Male	45	49	176	0	0	0	1	0
Gallbladder	IV	Male	45	49	177	0	0	0	1	0
Gallbladder	IV	Male	45	49	178	0	0	0	1	0
Gallbladder	IV	Male	45	49	179	0	0	0	1	0
Gallbladder	IV	Male	50	54	1	204	18	4	0.9117647058823529	0.9117647058823529
Gallbladder	IV	Male	50	54	2	182	28	5	0.8461538461538461	0.7714932126696832
Gallbladder	IV	Male	50	54	3	149	33	0	0.7785234899328859	0.600625588387136
Gallbladder	IV	Male	50	54	4	116	12	0	0.896551724137931	0.538491906829846
Gallbladder	IV	Male	50	54	5	104	19	0	0.8173076923076923	0.4401135776974703
Gallbladder	IV	Male	50	54	6	85	13	0	0.8470588235294118	0.37280208934373954
Gallbladder	IV	Male	50	54	7	72	8	2	0.8888888888888888	0.3313796349722129
Gallbladder	IV	Male	50	54	8	62	8	2	0.8709677419354839	0.28862097239515316
Gallbladder	IV	Male	50	54	9	52	6	0	0.8846153846153846	0.25531855250340474
Gallbladder	IV	Male	50	54	10	46	0	1	1	0.25531855250340474
Gallbladder	IV	Male	50	54	11	45	3	0	0.9333333333333333	0.2382973156698444
Gallbladder	IV	Male	50	54	12	42	3	1	0.9285714285714286	0.2212760788362841
Gallbladder	IV	Male	50	54	13	38	5	0	0.868421052631579	0.1921608053051941
Gallbladder	IV	Male	50	54	14	33	9	0	0.7272727272727273	0.13975331294923207
Gallbladder	IV	Male	50	54	15	24	1	0	0.9583333333333334	0.13393025824301408
Gallbladder	IV	Male	50	54	16	23	3	0	0.8695652173913043	0.11646109412436007
Gallbladder	IV	Male	50	54	17	20	1	0	0.95	0.11063803941814206
Gallbladder	IV	Male	50	54	18	19	5	0	0.736842105263158	0.08152276588705205
Gallbladder	IV	Male	50	54	19	14	2	0	0.8571428571428572	0.06987665647461605
Gallbladder	IV	Male	50	54	20	12	1	0	0.9166666666666666	0.06405360176839804
Gallbladder	IV	Male	50	54	21	11	1	0	0.9090909090909091	0.05823054706218003
Gallbladder	IV	Male	50	54	22	10	1	0	0.9	0.05240749235596203
Gallbladder	IV	Male	50	54	23	9	1	0	0.8888888888888888	0.04658443764974403
Gallbladder	IV	Male	50	54	24	8	1	0	0.875	0.04076138294352602
Gallbladder	IV	Male	50	54	25	7	0	0	1	0.04076138294352602
Gallbladder	IV	Male	50	54	26	7	1	0	0.8571428571428572	0.034938328237308025
Gallbladder	IV	Male	50	54	27	6	0	0	1	0.034938328237308025
Gallbladder	IV	Male	50	54	28	6	2	0	0.6666666666666667	0.023292218824872018
Gallbladder	IV	Male	50	54	29	4	0	0	1	0.023292218824872018
Gallbladder	IV	Male	50	54	30	4	1	0	0.75	0.017469164118654013
Gallbladder	IV	Male	50	54	31	3	0	0	1	0.017469164118654013
Gallbladder	IV	Male	50	54	32	3	0	0	1	0.017469164118654013
Gallbladder	IV	Male	50	54	33	3	0	0	1	0.017469164118654013
Gallbladder	IV	Male	50	54	34	3	1	0	0.6666666666666667	0.01164610941243601
Gallbladder	IV	Male	50	54	35	2	0	0	1	0.01164610941243601
Gallbladder	IV	Male	50	54	36	2	0	0	1	0.01164610941243601
Gallbladder	IV	Male	50	54	37	2	0	0	1	0.01164610941243601
Gallbladder	IV	Male	50	54	38	2	0	0	1	0.01164610941243601
Gallbladder	IV	Male	50	54	39	2	0	0	1	0.01164610941243601
Gallbladder	IV	Male	50	54	40	2	0	0	1	0.01164610941243601
Gallbladder	IV	Male	50	54	41	2	0	0	1	0.01164610941243601
Gallbladder	IV	Male	50	54	42	2	0	0	1	0.01164610941243601
Gallbladder	IV	Male	50	54	43	2	0	0	1	0.01164610941243601
Gallbladder	IV	Male	50	54	44	2	0	0	1	0.01164610941243601
Gallbladder	IV	Male	50	54	45	2	1	0	0.5	0.005823054706218005
Gallbladder	IV	Male	50	54	46	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	47	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	48	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	49	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	50	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	51	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	52	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	53	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	54	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	55	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	56	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	57	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	58	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	59	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	60	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	61	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	62	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	63	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	64	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	65	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	66	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	67	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	68	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	69	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	70	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	71	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	72	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	73	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	74	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	75	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	76	1	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	77	1	0	1	1	0.005823054706218005
Gallbladder	IV	Male	50	54	78	0	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	79	0	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	80	0	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	81	0	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	82	0	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	83	0	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	84	0	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	85	0	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	86	0	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	87	0	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	88	0	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	89	0	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	90	0	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	91	0	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	92	0	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	93	0	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	94	0	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	95	0	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	96	0	0	0	1	0.005823054706218005
Gallbladder	IV	Male	50	54	97	0	0	0	1	0.005823054706218005
